,,List Price,Address,City,Beds/Baths,Approx Living Area,DOM,Sold Price,Sold Date
,,"$399,000.00",5497 WHISPERING WILLOW WAY,FORT MYERS,4+Den/2(1),"2,565",16,"$386,000.00",11/20/20
,,"$399,000.00",1287 WISCONSIN DR,NAPLES,3+Den/2(0),"1,500",11,"$386,000.00",10/15/20
,,"$391,000.00",2360 ORCHARD ST,NAPLES,4 Bed/3(0),"2,267",15,"$386,895.00",11/24/20
,,"$419,000.00",1621 BRAMAN AVE,FORT MYERS,3+Den/2(1),"2,602",11,"$386,900.00",10/19/20
,,"$399,000.00",12030 CYPRESS LINKS DR,FORT MYERS,4 Bed/2(1),"2,679",6,"$387,000.00",12/17/20
,,"$389,000.00",10116 SUGAR MAPLE LN,FORT MYERS,4 Bed/3(0),"2,677",17,"$387,000.00",11/10/20
,,"$395,000.00",15877 GLENEAGLE CT,FORT MYERS,3 Bed/2(0),"2,116",19,"$387,000.00",10/27/20
,,"$384,000.00",731 19TH ST NW,NAPLES,4 Bed/4(0),"1,725",7,"$387,000.00",11/30/20
,,"$387,500.00",1237 SW 18TH CT,CAPE CORAL,4 Bed/3(0),"2,010",0,"$387,500.00",11/30/20
,,"$400,000.00",11511 RIVERSTONE LN,FORT MYERS,3 Bed/2(0),"2,117",11,"$387,500.00",11/19/20
,,"$389,900.00",2037 NW JUANITA PL,CAPE CORAL,4 Bed/2(0),"2,330",7,"$389,000.00",12/23/20
,,"$389,000.00",12832 IONA RD,FORT MYERS,3 Bed/2(0),"1,560",7,"$389,000.00",10/14/20
,,"$389,000.00",3562 BRIDGEWELL CT,FORT MYERS,3+Den/2(0),"1,983",3,"$389,000.00",10/15/20
,,"$389,000.00",520 WASHINGTON AVE,LEHIGH ACRES,4 Bed/3(0),"3,347",3,"$389,000.00",09/30/20
,,"$389,000.00",3395 SANDPIPER WAY,NAPLES,3 Bed/2(0),"1,769",32,"$389,000.00",11/24/20
,,"$389,000.00",648 15TH ST NW,NAPLES,5 Bed/3(0),"2,498",4,"$389,000.00",12/15/20
,,"$389,000.00",738 99TH AVE N,NAPLES,3 Bed/2(0),"1,494",4,"$389,000.00",10/30/20
,,"$389,000.00",169 PLANTATION CIR,NAPLES,3+Den/2(0),"2,108",6,"$389,000.00",09/30/20
,,"$397,000.00",3346 SE 10TH PL,CAPE CORAL,3 Bed/2(0),"2,114",3,"$389,500.00",09/24/20
,,"$389,900.00",9211 LANTHORN WAY,ESTERO,3 Bed/3(0),"2,033",1,"$389,900.00",10/23/20
,,"$389,900.00",8012 BANYAN BREEZE WAY,FORT MYERS,3+Den/2(0),"1,998",2,"$389,900.00",11/09/20
,,"$389,950.00",5289 RIVER BLOSSOM LN,FORT DENAUD,3+Den/2(1),"2,265",46,"$389,950.00",11/20/20
,,"$400,000.00",4701 SW 5TH PL,CAPE CORAL,3 Bed/2(0),"1,503",15,"$390,000.00",12/30/20
,,"$398,900.00",1830 SW 39TH TER,CAPE CORAL,3+Den/3(1),"1,960",3,"$390,000.00",12/14/20
,,"$405,000.00",2209 SW 49TH TER,CAPE CORAL,4+Den/3(1),"2,550",18,"$390,000.00",12/16/20
,,"$399,900.00",5403 PELICAN BLVD,CAPE CORAL,2 Bed/2(0),"1,509",3,"$390,000.00",11/12/20
,,"$389,875.00",4324 SE 1ST PL,CAPE CORAL,3 Bed/3(0),"1,978",1,"$390,000.00",11/25/20
,,"$390,000.00",2640 SW 29TH AVE,CAPE CORAL,4 Bed/2(0),"2,274",3,"$390,000.00",09/22/20
,,"$390,000.00",21116 BELLA TERRA BLVD,ESTERO,4 Bed/3(0),"2,032",3,"$390,000.00",12/22/20
,,"$398,000.00",21475 BELLA TERRA BLVD,ESTERO,4 Bed/3(0),"2,271",6,"$390,000.00",11/20/20
,,"$399,900.00",22190 FAIRMOUNT CT,ESTERO,3 Bed/2(0),"2,054",35,"$390,000.00",12/10/20
,,"$394,500.00",23190 SHADY OAK LN,ESTERO,3 Bed/2(0),"2,214",18,"$390,000.00",10/28/20
,,"$400,000.00",2231 RIVER PINE DR,FORT MYERS,5 Bed/2(0),"2,449",10,"$390,000.00",12/29/20
,,"$400,000.00",3668 RECREATION LN,NAPLES,3 Bed/2(0),"1,795",7,"$390,000.00",11/05/20
,,"$398,000.00",1011 13TH ST SW,NAPLES,3+Den/2(1),"3,000",21,"$390,000.00",11/23/20
,,"$375,000.00",3618 COTTAGE CLUB LN,NAPLES,4 Bed/3(0),"1,601",6,"$390,000.00",10/30/20
,,"$390,000.00",2775 10TH AVE NE,NAPLES,3 Bed/2(0),"1,800",2,"$390,000.00",11/30/20
,,"$399,900.00",2633 CLIPPER WAY,NAPLES,3+Den/2(0),"2,295",28,"$390,000.00",10/28/20
,,"$399,000.00",17831 HIBISCUS COVE CT,PUNTA GORDA,2+Den/2(0),"1,632",14,"$390,000.00",10/30/20
,,"$399,000.00",24600 DOLPHIN COVE DR,PUNTA GORDA,3 Bed/2(0),"2,345",30,"$390,000.00",10/30/20
,,"$392,000.00",2209 VARDIN PL,NAPLES,3+Den/2(1),"2,402",0,"$392,000.00",07/30/20
,,"$415,000.00",9610 MIRADA BLVD,FORT MYERS,4 Bed/3(0),"2,032",44,"$394,000.00",11/16/20
,,"$399,900.00",5021 SW 11TH PL,CAPE CORAL,3 Bed/2(0),"1,839",5,"$394,900.00",10/13/20
,,"$409,500.00",17880/884 SILVER AND HORST LN,ALVA,4 Bed/4(0),"2,392",58,"$395,000.00",12/02/20
,,"$399,000.00",14071 TIVOLI TER,BONITA SPRINGS,2+Den/2(0),"1,811",79,"$395,000.00",12/08/20
,,"$395,000.00",910 SW 12TH TER,CAPE CORAL,4 Bed/2(0),"2,006",4,"$395,000.00",11/23/20
,,"$415,000.00",1622 SW 22ND LN,CAPE CORAL,4+Den/4(0),"3,412",37,"$395,000.00",11/18/20
,,"$489,000.00",2825 SW 35TH ST,CAPE CORAL,3+Den/2(0),"2,107",27,"$395,000.00",12/10/20
,,"$415,000.00",19302 ELSTON WAY,ESTERO,4 Bed/2(0),"2,244",22,"$395,000.00",12/01/20
,,"$398,500.00",12430 CHRASFIELD CHASE,FORT MYERS,3 Bed/2(0),"1,664",19,"$395,000.00",12/22/20
,,"$390,000.00",12963 BROOMFIELD LN,FORT MYERS,4 Bed/3(0),"2,032",7,"$395,000.00",12/04/20
,,"$409,000.00",2824 VIA PIAZZA LOOP,FORT MYERS,5+Den/3(1),"3,393",29,"$395,000.00",12/15/20
,,"$415,000.00",12300 FLINTLOCK LN,FORT MYERS,3 Bed/2(0),"1,817",3,"$395,000.00",09/18/20
,,"$399,000.00",3157 ROYAL GARDENS AVE,FORT MYERS,4+Den/3(1),"2,837",27,"$395,000.00",10/13/20
,,"$399,999.00",170 WASHINGTON AVE,FORT MYERS BEACH,2 Bed/2(0),951,0,"$395,000.00",11/24/20
,,"$414,500.00",10000 ISOLA WAY,MIROMAR LAKES,2+Den/2(0),"1,716",37,"$395,000.00",11/02/20
,,"$395,000.00",4394 20TH ST NE,NAPLES,4 Bed/2(1),"2,139",3,"$395,000.00",12/11/20
,,"$434,900.00",536 103RD AVE N,NAPLES,3 Bed/2(0),"1,348",34,"$395,000.00",12/11/20
,,"$414,900.00",7599 CITRUS HILL LN,NAPLES,3 Bed/2(0),"1,759",13,"$395,000.00",12/15/20
,,"$389,900.00",6070 CEDAR TREE LN,NAPLES,4 Bed/2(1),"1,792",3,"$395,000.00",10/09/20
,,"$399,900.00",3272 2ND AVE NE,NAPLES,3+Den/2(0),"2,011",3,"$395,000.00",09/21/20
,,"$399,991.00",42242 LAKE TIMBER DR,PUNTA GORDA,4 Bed/2(0),"2,303",6,"$395,000.00",10/16/20
,,"$399,900.00",21149 PALESE DR,ESTERO,4 Bed/2(0),"2,308",3,"$395,900.00",09/28/20
,,"$396,000.00",2041 SW 35TH AVE,FORT LAUDERDALE,4 Bed/3(0),"2,155",19,"$396,000.00",11/18/20
,,"$404,500.00",10375 SPRUCE PINE CT,FORT MYERS,6 or More/4(0),"3,565",18,"$396,000.00",11/24/20
,,"$396,900.00",1313 SW 8TH CT,CAPE CORAL,3+Den/2(0),"1,712",2,"$396,900.00",09/30/20
,,"$414,500.00",2135 SW 44TH TER,CAPE CORAL,3+Den/3(0),"2,368",8,"$397,000.00",11/23/20
,,"$397,000.00",2316 SW 54TH LN,CAPE CORAL,3 Bed/3(0),"2,216",4,"$397,000.00",11/19/20
,,"$397,000.00",3049 SW 28TH AVE,CAPE CORAL,4+Den/2(0),"2,111",4,"$397,000.00",10/05/20
,,"$399,900.00",8625 NOTTINGHAM POINTE WAY,FORT MYERS,2+Den/2(0),"1,832",2,"$397,000.00",10/30/20
,,"$400,000.00",5311 SW 21ST PL,CAPE CORAL,3 Bed/2(0),"1,955",5,"$397,500.00",10/30/20
,,"$399,900.00",524 SW 43RD TER,CAPE CORAL,3 Bed/2(0),"1,943",2,"$397,500.00",09/25/20
,,"$398,000.00",2220 EVEREST PKY,CAPE CORAL,3 Bed/2(0),"1,621",7,"$398,000.00",10/22/20
,,"$400,000.00",9356 RIVER OTTER DR,FORT MYERS,4 Bed/3(1),"2,606",7,"$398,000.00",11/20/20
,,"$409,000.00",7308 CARDUCCI CT,NAPLES,3+Den/2(1),"1,983",3,"$398,000.00",12/07/20
,,"$399,500.00",8276 LUCELLO TER N,NAPLES,3+Den/2(0),"1,912",23,"$398,000.00",10/09/20
,,"$398,000.00",88 SABAL DR,PUNTA GORDA,2 Bed/2(0),"1,388",2,"$398,000.00",11/20/20
,,"$403,470.00",2305 TANGERINE LN,NAPLES,3+Den/2(0),"2,654",39,"$398,470.00",11/25/20
,,"$395,000.00",25610 INLET WAY CT,BONITA SPRINGS,3 Bed/3(0),"1,845",1,"$398,500.00",11/23/20
,,"$399,000.00",21255 VELINO LN,ESTERO,5 Bed/3(0),"2,863",24,"$399,000.00",10/30/20
,,"$399,000.00",20634 W SILVER PALM DR,ESTERO,6 or More/4(0),"3,315",19,"$399,000.00",12/21/20
,,"$399,000.00",13060 IDYLWILD RD,FORT MYERS,4 Bed/2(1),"2,029",6,"$399,000.00",11/24/20
,,"$399,000.00",9327 VIA SAN GIOVANI ST,FORT MYERS,5+Den/3(0),"3,343",20,"$399,000.00",12/01/20
,,"$399,900.00",13555 STARWOOD LN,FORT MYERS,3+Den/2(1),"2,286",7,"$399,000.00",09/28/20
,,"$399,000.00",2669 LINDA DR,NAPLES,3 Bed/3(0),"1,917",--,"$399,000.00",02/12/20
,,"$399,000.00",4584 12TH ST NE,NAPLES,4 Bed/3(0),"2,396",6,"$399,000.00",12/29/20
,,"$414,900.00",1622 TRIANGLE PALM TER,NAPLES,3 Bed/2(0),"1,760",30,"$399,000.00",12/21/20
,,"$399,500.00",17437 CARDENAS LN,PUNTA GORDA,3 Bed/3(0),"2,586",--,"$399,500.00",04/01/20
,,"$399,000.00",2729 MARAVAL CT,CAPE CORAL,5 Bed/3(1),"2,726",26,"$399,900.00",12/18/20
,,"$399,900.00",12727 FAIRINGTON WAY,FORT MYERS,3+Den/2(0),"2,054",21,"$399,900.00",12/18/20
,,"$399,999.00",3211 SW 5TH PL,CAPE CORAL,3 Bed/2(0),"1,838",3,"$399,999.00",11/06/20
,,"$399,900.00",25640 INLET WAY CT,BONITA SPRINGS,3 Bed/2(0),"1,659",4,"$400,000.00",12/15/20
,,"$420,485.00",16567 CRESCENT BEACH WAY,BONITA SPRINGS,2+Den/2(0),"1,816",47,"$400,000.00",11/25/20
,,"$404,995.00",121 NW 8TH TER,CAPE CORAL,4 Bed/2(0),"2,418",4,"$400,000.00",12/28/20
,,"$394,500.00",330 NE 31ST TER,CAPE CORAL,3+Den/2(1),"2,646",5,"$400,000.00",12/11/20
,,"$379,900.00",1634 SE 39TH TER,CAPE CORAL,3 Bed/2(0),"1,225",1,"$400,000.00",11/05/20
,,"$409,900.00",238 SW 21ST ST,CAPE CORAL,4 Bed/3(0),"2,267",21,"$400,000.00",12/04/20
,,"$389,000.00",166 SW 51ST TER,CAPE CORAL,2+Den/2(0),925,6,"$400,000.00",09/25/20
,,"$408,500.00",11900 PRINCE CHARLES CT,CAPE CORAL,3 Bed/2(1),"2,172",52,"$400,000.00",11/16/20
,,"$405,000.00",8601 BRITTANIA DR,FORT MYERS,2+Den/2(0),"1,849",0,"$400,000.00",11/20/20
,,"$400,000.00",6060 WATERWAY BAY DR,FORT MYERS,3 Bed/2(1),"1,336",--,"$400,000.00",08/28/20
,,"$449,900.00",13411 CAUSEWAY PALMS CV,FORT MYERS,3 Bed/2(0),"1,569",50,"$400,000.00",12/31/20
,,"$394,900.00",12420 CROOKED CREEK LN,FORT MYERS,5 Bed/3(1),"3,498",1,"$400,000.00",11/09/20
,,"$429,900.00",14910 SOARING EAGLE CT,FORT MYERS,5 Bed/3(0),"2,667",25,"$400,000.00",11/18/20
,,"$410,000.00",10936 CHERRY LAUREL DR,FORT MYERS,4 Bed/3(0),"2,606",2,"$400,000.00",11/17/20
,,"$409,900.00",16364 WILLOWCREST WAY,FORT MYERS,3 Bed/2(0),"1,763",31,"$400,000.00",10/30/20
,,"$418,000.00",1627 TRIANGLE PALM TER,NAPLES,3 Bed/2(1),"2,452",42,"$400,000.00",12/21/20
,,"$430,000.00",695 102ND AVE N,NAPLES,3 Bed/2(0),"2,000",25,"$400,000.00",12/17/20
,,"$429,990.00",1591 WINDAMERE LN,NAPLES,3+Den/2(0),"2,078",39,"$400,000.00",12/09/20
,,"$415,000.00",4845 EUROPA DR,NAPLES,3 Bed/2(0),"1,600",50,"$400,000.00",12/16/20
,,"$415,000.00",1460 22ND AVE NE,NAPLES,3+Den/2(0),"1,752",1,"$400,000.00",10/30/20
,,"$429,922.00",400 MARATHON CT,NAPLES,3 Bed/2(0),"2,038",27,"$400,000.00",11/16/20
,,"$414,900.00",4260 LONGSHORE WAY S,NAPLES,3 Bed/2(0),"1,793",55,"$400,000.00",12/15/20
,,"$400,500.00",2888 EVERGLADES BLVD N,NAPLES,3+Den/2(0),"1,829",0,"$400,000.00",10/30/20
,,"$530,000.00",6150 POLLY AVE,NAPLES,3 Bed/2(0),"2,098",17,"$400,000.00",12/14/20
,,"$412,500.00",24284 S VINCENT AVE,PUNTA GORDA,4 Bed/2(1),"2,918",43,"$400,000.00",10/30/20
,,"$439,000.00",2781 YORK RD,ST. JAMES CITY,3 Bed/2(0),"1,335",1,"$400,000.00",11/13/20
,,"$395,000.00",163 FAIRWAY CIR,NAPLES,3+Den/2(0),"2,114",4,"$400,100.00",10/14/20
,,"$409,950.00",3249 BIRCH TREE LN,ALVA,3 Bed/2(0),"2,215",13,"$401,900.00",12/30/20
,,"$399,000.00",924 SW 52ND ST,CAPE CORAL,3 Bed/2(0),"1,620",39,"$402,000.00",12/03/20
,,"$419,000.00",3100 MAGDALINA DR,PUNTA GORDA,3 Bed/2(0),"1,521",34,"$402,000.00",12/02/20
,,"$423,914.00",16314 BONITA LANDING CIR,BONITA SPRINGS,3 Bed/3(0),"1,849",13,"$403,000.00",12/23/20
,,"$409,800.00",1939 SE 17TH PL,CAPE CORAL,3 Bed/2(0),"1,748",3,"$403,150.00",12/01/20
,,"$403,299.00",17926 BLOSSOM HILL CT,ESTERO,3+Den/3(0),"2,445",--,"$403,299.00",02/25/20
,,"$409,000.00",2107 VERMONT LN,NAPLES,4 Bed/2(0),"2,268",54,"$404,000.00",11/25/20
,,"$405,975.00",202 SE 31ST ST,CAPE CORAL,4 Bed/2(0),"1,915",5,"$405,000.00",12/18/20
,,"$399,900.00",3312 NW 2ND ST,CAPE CORAL,4+Den/2(0),"2,217",7,"$405,000.00",12/11/20
,,"$405,000.00",5235 SW 2ND PL,CAPE CORAL,3 Bed/2(0),"1,885",--,"$405,000.00",05/08/20
,,"$423,900.00",603 SW 8TH CT,CAPE CORAL,3 Bed/2(0),"1,907",28,"$405,000.00",10/26/20
,,"$415,000.00",20405 CYPRESS SHADOWS BLVD,ESTERO,3+Den/2(0),"1,907",30,"$405,000.00",12/07/20
,,"$405,000.00",4657 MYSTIC BLUE WAY,FORT MYERS,3 Bed/2(1),"2,234",--,"$405,000.00",07/17/20
,,"$425,000.00",14135 DANPARK LOOP,FORT MYERS,5 Bed/3(0),"2,925",16,"$405,000.00",12/04/20
,,"$389,900.00",11213 YELLOW POPLAR DR,FORT MYERS,3+Den/3(0),"2,438",3,"$405,000.00",12/17/20
,,"$421,418.00",2940 WILLOW RIDGE DR,FORT MYERS,3+Den/2(1),"2,233",20,"$405,000.00",11/19/20
,,"$413,041.00",13871 AMBLEWIND DR,FORT MYERS,3+Den/3(0),"2,110",5,"$405,000.00",09/10/20
,,"$420,000.00",1921 EVERGLADES BLVD N,NAPLES,3 Bed/2(0),"1,523",5,"$405,000.00",12/24/20
,,"$419,900.00",2990 6TH ST NW,NAPLES,4 Bed/2(0),"2,273",9,"$405,000.00",12/22/20
,,"$420,000.00",2990 16TH AVE NE,NAPLES,3 Bed/2(0),"1,721",72,"$405,000.00",12/09/20
,,"$415,000.00",14384 TUSCANY POINTE CV,NAPLES,3+Den/2(0),"2,006",15,"$405,000.00",10/30/20
,,"$432,500.00",1523 WHISPERING OAKS CIR,NAPLES,3+Den/2(1),"2,137",0,"$405,000.00",11/04/20
,,"$419,000.00",1412 FOREST LAKES BLVD,NAPLES,3 Bed/2(0),"1,562",68,"$405,000.00",12/11/20
,,"$409,000.00",2143 MORNING SUN LN,NAPLES,3 Bed/2(0),"2,028",6,"$405,000.00",11/02/20
,,"$425,000.00",2535 GOLDEN GATE BLVD E,NAPLES,3+Den/2(0),"1,845",7,"$405,000.00",12/01/20
,,"$405,515.00",5873 CHAMPION LN,AVE MARIA,2+Den/2(1),"2,269",--,"$405,515.00",08/12/20
,,"$390,000.00",1157 SW 39TH TER,CAPE CORAL,3+Den/2(0),"1,996",4,"$406,000.00",11/04/20
,,"$405,000.00",16518 WHISPERING TRACE CT,FORT MYERS,5 Bed/3(1),"2,792",3,"$406,500.00",10/16/20
,,"$399,900.00",4313 SE 1ST AVE,CAPE CORAL,3 Bed/2(0),"1,597",1,"$407,000.00",11/24/20
,,"$395,000.00",12780 ALLENDALE CIR,FORT MYERS,5 Bed/3(0),"2,499",1,"$407,000.00",09/18/20
,,"$429,000.00",169 HEATHER GROVE LN,NAPLES,3+Den/2(0),"1,824",20,"$407,000.00",12/17/20
,,"$427,990.00",14571 TOPSAIL DR,NAPLES,3 Bed/2(0),"1,709",86,"$407,500.00",12/23/20
,,"$429,000.00",3082 BRACCI DR,ST. JAMES CITY,2 Bed/2(0),"1,195",11,"$407,500.00",11/03/20
,,"$419,000.00",10350 FLAT STONE LOOP,BONITA SPRINGS,3 Bed/2(0),"2,024",18,"$407,675.00",12/16/20
,,"$389,900.00",1124 SE 29TH ST,CAPE CORAL,3+Den/2(0),"1,578",1,"$408,000.00",11/13/20
,,"$429,800.00",10689 ESSEX SQUARE BLVD,FORT MYERS,3+Den/3(1),"2,736",17,"$408,000.00",09/30/20
,,"$411,440.00",2881 ROYAL GARDENS AVE,FORT MYERS,3+Den/3(2),"2,540",49,"$408,440.00",12/31/20
,,"$409,000.00",13790 WILLOW HAVEN CT,FORT MYERS,3+Den/2(1),"2,020",1,"$409,000.00",11/13/20
,,"$409,330.00",42282 WATERFRONT WAY,PUNTA GORDA,3 Bed/2(0),"2,648",--,"$409,330.00",11/24/20
,,"$415,000.00",5893 PLYMOUTH PL,AVE MARIA,3+Den/3(0),"2,338",14,"$410,000.00",12/11/20
,,"$410,000.00",16359 BONITA LANDING CIR,BONITA SPRINGS,3+Den/3(0),"2,032",--,"$410,000.00",08/28/20
,,"$425,000.00",11225 MONTE CARLO BLVD,BONITA SPRINGS,3+Den/2(0),"1,983",8,"$410,000.00",11/24/20
,,"$410,000.00",713 NW 19TH TER,CAPE CORAL,4+Den/2(0),"2,432",4,"$410,000.00",11/30/20
,,"$410,000.00",2834 SW 25TH PL,CAPE CORAL,3+Den/2(0),"1,780",5,"$410,000.00",11/23/20
,,"$425,000.00",1907 SW 47TH ST,CAPE CORAL,3 Bed/2(1),"1,928",3,"$410,000.00",10/07/20
,,"$410,000.00",1817 SW 21ST LN,CAPE CORAL,4 Bed/3(0),"2,010",0,"$410,000.00",12/10/20
,,"$427,000.00",5363 BAYSHORE AVE,CAPE CORAL,3 Bed/2(1),"1,882",52,"$410,000.00",12/02/20
,,"$435,000.00",20409 CYPRESS SHADOWS BLVD,ESTERO,3+Den/2(0),"1,911",27,"$410,000.00",11/20/20
,,"$419,900.00",9650 RAVEN CT,ESTERO,3+Den/2(0),"1,984",22,"$410,000.00",11/16/20
,,"$440,000.00",4473 COUNTY RD 78,FORT DENAUD,3 Bed/3(0),"1,899",30,"$410,000.00",12/11/20
,,"$440,000.00",5970 ADELE CT,FORT MYERS,3 Bed/2(0),"1,782",24,"$410,000.00",12/21/20
,,"$419,000.00",188 WASHINGTON AVE,FORT MYERS BEACH,2 Bed/2(0),"1,092",45,"$410,000.00",11/16/20
,,"$410,000.00",1371 PETONE CT,NAPLES,2+Den/2(0),"1,848",0,"$410,000.00",12/04/20
,,"$414,000.00",8329 LUCELLO TER N,NAPLES,3+Den/2(0),"1,926",7,"$410,000.00",11/20/20
,,"$419,500.00",1369 SERRANO CIR,NAPLES,3 Bed/2(0),"2,017",4,"$410,000.00",11/30/20
,,"$415,000.00",233 SAINT JAMES WAY,NAPLES,3 Bed/2(0),"1,866",2,"$410,000.00",12/14/20
,,"$419,000.00",7545 GARIBALDI CT,NAPLES,3+Den/2(1),"1,983",20,"$410,000.00",11/20/20
,,"$419,454.00",3492 PILOT CIR,NAPLES,3+Den/2(0),"1,994",13,"$410,000.00",11/24/20
,,"$415,000.00",2110 16TH AVE NE,NAPLES,3+Den/2(0),"1,966",3,"$410,000.00",10/06/20
,,"$429,000.00",1384 ARECA CV,NAPLES,4 Bed/2(1),"2,452",92,"$410,000.00",12/03/20
,,"$411,690.00",3834 HELMSMAN DR,NAPLES,3+Den/2(1),"2,422",--,"$411,690.00",03/18/20
,,"$410,000.00",121 BURNT PINE DR,NAPLES,4 Bed/3(0),"2,668",14,"$412,000.00",10/27/20
,,"$399,900.00",3690 27TH AVE SW,NAPLES,4 Bed/2(0),"2,378",7,"$412,001.00",10/09/20
,,"$425,000.00",4061 COBIA ESTATES DR,PUNTA GORDA,3 Bed/2(0),"1,738",14,"$412,250.00",12/18/20
,,"$447,500.00",27218 BAREFOOT LN,BONITA SPRINGS,3 Bed/2(0),"1,732",9,"$412,500.00",11/20/20
,,"$410,000.00",9765 MAR LARGO CIR,FORT MYERS,3 Bed/3(0),"2,317",8,"$412,500.00",12/17/20
,,"$419,000.00",225 OHIO AVE,FORT MYERS BEACH,3 Bed/2(0),"1,236",1,"$412,500.00",08/28/20
,,"$424,900.00",455 FOREST HILLS BLVD,NAPLES,3 Bed/3(0),"2,076",43,"$412,500.00",12/01/20
,,"$425,000.00",2035 EVEREST PKY,CAPE CORAL,3 Bed/2(0),"1,418",4,"$412,785.00",12/01/20
,,"$419,900.00",2600 SW 20TH AVE,CAPE CORAL,3 Bed/2(0),"1,969",7,"$414,000.00",11/20/20
,,"$417,000.00",14548 CALUSA PALMS DR,FORT MYERS,4 Bed/3(0),"2,725",19,"$414,000.00",12/09/20
,,"$414,900.00",701 93RD AVE N,NAPLES,3 Bed/2(0),"1,516",5,"$414,900.00",09/25/20
,,"$425,000.00",6214 VICTORY DR,AVE MARIA,4+Den/5(0),"3,672",57,"$415,000.00",11/12/20
,,"$419,900.00",10318 FLAT STONE LOOP,BONITA SPRINGS,3 Bed/2(0),"1,934",34,"$415,000.00",12/11/20
,,"$434,900.00",2323 SW 19TH TER,CAPE CORAL,4 Bed/3(0),"2,010",2,"$415,000.00",11/30/20
,,"$420,000.00",2715 EL DORADO PKY W,CAPE CORAL,3+Den/2(0),"2,117",2,"$415,000.00",12/09/20
,,"$420,000.00",4116 SW 19TH PL,CAPE CORAL,3 Bed/2(0),"1,742",5,"$415,000.00",11/17/20
,,"$424,900.00",1510 SW 38TH ST,CAPE CORAL,3+Den/3(0),"1,910",27,"$415,000.00",11/23/20
,,"$400,000.00",136 SW 38TH TER,CAPE CORAL,3 Bed/2(0),"1,554",0,"$415,000.00",11/06/20
,,"$419,000.00",1312 SE 10TH PL,CAPE CORAL,3 Bed/2(1),"2,346",2,"$415,000.00",10/19/20
,,"$419,900.00",3809 SW 17TH AVE,CAPE CORAL,4 Bed/3(0),"2,010",3,"$415,000.00",10/06/20
,,"$414,900.00",1632 SE 8TH AVE,CAPE CORAL,4+Den/3(0),"2,515",7,"$415,000.00",09/25/20
,,"$410,000.00",142 SE 20TH ST,CAPE CORAL,3+Den/3(0),"2,370",1,"$415,000.00",09/04/20
,,"$410,000.00",23251 COPPERLEAF BLVD,ESTERO,2+Den/2(0),"1,750",3,"$415,000.00",12/11/20
,,"$425,000.00",21401 BELLA TERRA BLVD,ESTERO,4+Den/3(0),"2,606",1,"$415,000.00",09/04/20
,,"$420,000.00",12530 WOODTIMBER LN,FORT MYERS,3 Bed/2(0),"2,314",1,"$415,000.00",12/09/20
,,"$429,000.00",2773 VIA PIAZZA LOOP,FORT MYERS,4 Bed/3(0),"2,271",5,"$415,000.00",11/24/20
,,"$424,000.00",10922 DENNINGTON RD,FORT MYERS,3 Bed/2(0),"2,107",24,"$415,000.00",12/14/20
,,"$419,000.00",15561 SHAMROCK DR,FORT MYERS,3 Bed/2(0),"1,965",3,"$415,000.00",10/09/20
,,"$419,900.00",12875 EPPING WAY,FORT MYERS,3 Bed/2(0),"1,804",30,"$415,000.00",11/19/20
,,"$415,000.00",15170 BLUE BAY CIR,FORT MYERS,3+Den/2(0),"2,246",--,"$415,000.00",07/31/20
,,"$429,900.00",9169 GARDEN POINTE,FORT MYERS,3 Bed/2(0),"1,763",2,"$415,000.00",09/28/20
,,"$415,000.00",840 92ND AVE N,NAPLES,3 Bed/2(0),"1,976",1,"$415,000.00",11/23/20
,,"$425,000.00",206 KIRTLAND DR,NAPLES,4 Bed/2(0),"2,063",2,"$415,000.00",10/20/20
,,"$429,900.00",1651 SANCTUARY POINTE DR,NAPLES,3 Bed/2(0),"1,950",2,"$415,000.00",12/30/20
,,"$415,000.00",285 SABAL LAKE DR,NAPLES,3+Den/3(0),"1,807",55,"$415,000.00",12/15/20
,,"$415,000.00",1230 22ND AVE N,NAPLES,3 Bed/2(0),"1,536",5,"$415,000.00",08/26/20
,,"$399,000.00",1221 SE 21ST LN,CAPE CORAL,3 Bed/3(0),"1,790",2,"$415,500.00",10/16/20
,,"$415,900.00",11477 RIVERSTONE LN,FORT MYERS,4 Bed/3(1),"2,967",95,"$415,900.00",12/16/20
,,"$415,000.00",1205 SE 32ND TER,CAPE CORAL,3 Bed/2(0),"1,696",1,"$416,000.00",11/27/20
,,"$424,500.00",14410 HICKORY FAIRWAY CT,FORT MYERS,3 Bed/2(1),"2,744",9,"$416,000.00",11/09/20
,,"$419,900.00",1924 SE 31ST TER,CAPE CORAL,3 Bed/2(0),"2,009",35,"$416,400.00",12/07/20
,,"$410,000.00",516 MOHAWK PKY,CAPE CORAL,3 Bed/2(0),"2,017",4,"$416,500.00",10/20/20
,,"$416,500.00",8309 PRESERVE POINT DR,FORT MYERS,3 Bed/2(0),"1,903",--,"$416,500.00",02/10/20
,,"$439,900.00",11876 PRINCESS GRACE CT,CAPE CORAL,3 Bed/2(1),"2,106",23,"$417,000.00",12/11/20
,,"$417,000.00",141 SW 28TH TER,CAPE CORAL,4 Bed/3(0),"1,917",36,"$417,000.00",12/07/20
,,"$417,430.00",16404 WINDSOR WAY,ALVA,2+Den/2(0),"2,211",--,"$417,430.00",12/11/20
