,,List Price,Address,City,Beds/Baths,Approx Living Area,DOM,Sold Price,Sold Date
,,"$539,000.00",12537 GEMSTONE CT,FORT MYERS,5 Bed/2(1),"3,712",35,"$524,000.00",11/04/22
,,"$524,900.00",7211 REYMOOR DR,NORTH FORT MYERS,3 Bed/2(0),"1,878",22,"$524,900.00",10/31/22
,,"$599,000.00",49 8TH ST,BONITA SPRINGS,2+Den/2(0),"1,851",7,"$525,000.00",11/10/22
,,"$549,900.00",26370 BONITA FAIRWAYS BLVD,BONITA SPRINGS,4 Bed/2(1),"2,351",86,"$525,000.00",12/09/22
,,"$525,000.00",15154 REEF LN,BONITA SPRINGS,3 Bed/2(0),"1,429",1,"$525,000.00",09/08/22
,,"$525,000.00",3818 SE 1ST PL,CAPE CORAL,3+Den/2(0),"2,210",1,"$525,000.00",12/02/22
,,"$515,000.00",2015 SE 39TH ST,CAPE CORAL,4 Bed/3(0),"1,769",2,"$525,000.00",11/28/22
,,"$550,000.00",2601 SW 2ND AVE,CAPE CORAL,4+Den/3(0),"2,177",12,"$525,000.00",12/12/22
,,"$525,000.00",149 SE 23RD ST,CAPE CORAL,3 Bed/2(0),"1,800",12,"$525,000.00",12/06/22
,,"$549,900.00",1320 NW 3RD TER,CAPE CORAL,3+Den/2(0),"1,805",29,"$525,000.00",11/22/22
,,"$525,000.00",201 NE 8TH TER,CAPE CORAL,3+Den/2(0),"1,817",0,"$525,000.00",12/07/22
,,"$525,000.00",909 SW 19TH LN,CAPE CORAL,4+Den/2(0),"2,208",2,"$525,000.00",10/28/22
,,"$550,000.00",4502 SE 20TH PL,CAPE CORAL,3 Bed/3(0),"1,645",6,"$525,000.00",09/06/22
,,"$649,900.00",1036 BAYBERRY LOOP,CLEWISTON,4 Bed/2(0),"2,493",34,"$525,000.00",11/22/22
,,"$525,000.00",19675 VILLA ROSA LOOP,ESTERO,3 Bed/2(0),"1,463",16,"$525,000.00",12/19/22
,,"$564,000.00",20157 HARTFORD BLVD,ESTERO,3 Bed/3(0),"1,849",90,"$525,000.00",10/24/22
,,"$510,000.00",10445 MATERITA DR,FORT MYERS,3 Bed/2(0),"1,591",2,"$525,000.00",12/30/22
,,"$549,000.00",8062 GLEN ABBEY CIR,FORT MYERS,3 Bed/2(0),"2,094",0,"$525,000.00",12/28/22
,,"$569,900.00",9807 ENSIGN CT,FORT MYERS,3 Bed/2(0),"1,921",26,"$525,000.00",10/14/22
,,"$525,000.00",11544 SHADY PALM WAY,FORT MYERS,3+Den/3(0),"2,202",--,"$525,000.00",08/15/22
,,"$570,000.00",16800 COLONY LAKES BLVD,FORT MYERS,4+Den/3(0),"3,072",6,"$525,000.00",08/30/22
,,"$550,000.00",11223 YELLOW POPLAR DR,FORT MYERS,4 Bed/3(0),"2,438",6,"$525,000.00",09/16/22
,,"$549,900.00",2081 FAIRMONT LN,NAPLES,4 Bed/3(0),"2,006",19,"$525,000.00",12/30/22
,,"$549,000.00",5107 HARROGATE CT,NAPLES,3 Bed/2(0),"1,816",22,"$525,000.00",10/13/22
,,"$549,900.00",4515 14TH AVE SE,NAPLES,3+Den/2(1),"2,162",73,"$525,000.00",12/14/22
,,"$525,000.00",2026 MORNING SUN LN,NAPLES,3 Bed/2(0),"1,641",1,"$525,000.00",09/13/22
,,"$545,000.00",1017 RIDGE ST,NAPLES,4 Bed/3(0),"1,948",23,"$525,000.00",09/08/22
,,"$499,000.00",1022 HIGHLANDS DR,NAPLES,3+Den/2(0),"1,294",2,"$525,000.00",08/10/22
,,"$549,000.00",7609 GRASSY CT,NORTH FORT MYERS,4 Bed/2(0),"2,332",5,"$525,000.00",10/28/22
,,"$525,000.00",2911 CORINTHIA CIR,NORTH FORT MYERS,3 Bed/2(0),"1,847",3,"$525,000.00",07/13/22
,,"$525,010.00",14360 SECRET GARDEN CV,FORT MYERS,4 Bed/3(0),"2,444",--,"$525,010.00",11/22/22
,,"$525,000.00",4809 SW 24TH PL,CAPE CORAL,3 Bed/2(0),"1,540",2,"$526,000.00",09/16/22
,,"$610,000.00",3828 AGUALINDA BLVD,CAPE CORAL,3 Bed/2(0),"1,911",42,"$526,000.00",10/04/22
,,"$534,496.00",17542 PALMETTO PASS LN,BABCOCK RANCH,5 Bed/4(1),"3,283",25,"$526,496.00",11/23/22
,,"$549,000.00",207 SE 17TH ST,CAPE CORAL,4 Bed/3(0),"2,362",8,"$526,500.00",12/17/22
,,"$527,198.00",4588 CENTAURUS CIR,NAPLES,3+Den/2(0),"1,859",0,"$527,198.00",12/08/22
,,"$528,797.00",11647 CANOPY LOOP,FORT MYERS,3 Bed/3(0),"2,650",--,"$528,797.00",05/16/22
,,"$528,900.00",11610 PIN OAK DR,BONITA SPRINGS,4 Bed/3(0),"2,252",--,"$528,900.00",08/15/22
,,"$529,000.00",4129 SE 1ST PL,CAPE CORAL,3 Bed/2(0),"1,814",--,"$529,000.00",11/30/22
,,"$529,000.00",11401 TIMBER CREEK DR,FORT MYERS,4 Bed/3(0),"2,529",--,"$529,000.00",09/20/22
,,"$529,000.00",6170 NEAL RD,FORT MYERS,4 Bed/3(0),"2,620",11,"$529,000.00",08/19/22
,,"$539,000.00",3262 10TH AVE SE,NAPLES,3 Bed/2(0),"1,570",9,"$529,000.00",09/19/22
,,"$499,000.00",507 14TH ST N,NAPLES,3 Bed/2(0),"1,436",7,"$529,000.00",09/01/22
,,"$549,900.00",46 SAO PAULO DR,PUNTA GORDA,3 Bed/2(0),"2,611",101,"$529,000.00",12/06/22
,,"$529,900.00",15114 YELLOW WOOD DR,ALVA,3+Den/2(0),"2,032",6,"$529,900.00",11/29/22
,,"$539,900.00",2012 SW 23RD CT,CAPE CORAL,3+Den/3(0),"1,931",15,"$529,900.00",12/02/22
,,"$529,900.00",1124 SW 22ND TER,CAPE CORAL,3+Den/2(0),"2,137",8,"$529,900.00",07/29/22
,,"$529,900.00",21641 BRIXHAM RUN LOOP,ESTERO,3 Bed/2(1),"2,303",6,"$529,900.00",12/28/22
,,"$529,900.00",3505 BRIDGEWELL CT,FORT MYERS,4 Bed/2(0),"1,997",2,"$529,900.00",08/26/22
,,"$545,000.00",28447 CAPTIVA SHELL LOOP,BONITA SPRINGS,3 Bed/2(0),"1,614",10,"$530,000.00",12/19/22
,,"$525,000.00",11731 AMANDA LN,BONITA SPRINGS,3 Bed/2(0),"1,635",2,"$530,000.00",10/04/22
,,"$549,900.00",5707 ROSE GARDEN RD,CAPE CORAL,3 Bed/3(0),"2,248",26,"$530,000.00",12/30/22
,,"$545,000.00",618 NE 7TH TER,CAPE CORAL,3 Bed/2(0),"1,787",30,"$530,000.00",09/23/22
,,"$539,900.00",2012 ACADEMY BLVD,CAPE CORAL,3 Bed/2(0),"1,559",9,"$530,000.00",09/15/22
,,"$539,900.00",906 SW 23RD ST,CAPE CORAL,3+Den/3(0),"1,931",23,"$530,000.00",08/29/22
,,"$565,000.00",23379 OLDE MEADOWBROOK CIR,ESTERO,3+Den/2(0),"1,979",32,"$530,000.00",11/16/22
,,"$589,900.00",18190 PIONEER RD,FORT MYERS,3 Bed/2(0),"1,728",21,"$530,000.00",09/15/22
,,"$540,000.00",7430 BEAR HOLLOW CIR,FORT MYERS,3 Bed/2(1),"1,982",24,"$530,000.00",08/25/22
,,"$544,900.00",1417 5TH AVE,LEHIGH ACRES,4 Bed/2(2),"2,410",68,"$530,000.00",11/17/22
,,"$579,000.00",813 GLENN AVE,LEHIGH ACRES,4 Bed/3(0),"3,654",102,"$530,000.00",11/18/22
,,"$540,000.00",2007 JACKLIN CT,NAPLES,3+Den/2(1),"2,769",73,"$530,000.00",11/14/22
,,"$556,000.00",1380 9TH ST SW,NAPLES,3 Bed/2(0),"1,506",66,"$530,000.00",10/31/22
,,"$529,000.00",4722 NORMANDY DR,NAPLES,3 Bed/2(0),"1,499",9,"$530,000.00",09/01/22
,,"$539,900.00",3715 47TH AVE NE,NAPLES,4 Bed/2(0),"2,012",100,"$530,000.00",11/21/22
,,"$549,888.00",10711 RUDEN RD,NORTH FORT MYERS,2 Bed/2(0),"1,754",18,"$530,000.00",08/19/22
,,"$530,160.00",15941 SHORELINE DR,PUNTA GORDA,3+Den/2(0),"2,054",--,"$530,160.00",06/22/22
,,"$531,155.00",2013 MIDNIGHT PEARL DR,SARASOTA,4 Bed/2(0),"2,000",--,"$531,155.00",05/13/22
,,"$549,000.00",2869 SUNSET POINTE CIR,CAPE CORAL,3+Den/2(0),"1,998",5,"$532,500.00",08/12/22
,,"$549,900.00",201 SW 38TH TER,CAPE CORAL,3+Den/2(0),"1,879",5,"$532,500.00",08/18/22
,,"$532,853.00",11371 SHADY BLOSSOM DR,FORT MYERS,5 Bed/3(0),"3,231",--,"$532,853.00",07/29/22
,,"$535,000.00",9896 MAR LARGO CIR,FORT MYERS,3 Bed/2(0),"1,700",5,"$532,974.00",12/05/22
,,"$533,000.00",390 WEBER TER,PORT CHARLOTTE,3 Bed/2(0),"1,944",--,"$533,000.00",06/13/22
,,"$534,900.00",345 SW 25TH AVE,CAPE CORAL,4 Bed/3(0),"1,735",47,"$534,900.00",12/09/22
,,"$535,000.00",13490 SOUTHAMPTON DR,BONITA SPRINGS,3 Bed/2(0),"1,907",0,"$535,000.00",12/13/22
,,"$535,000.00",10620 ANKENY LN,BONITA SPRINGS,3 Bed/2(0),"1,561",3,"$535,000.00",10/31/22
,,"$549,900.00",13331 SOUTHAMPTON DR,BONITA SPRINGS,3 Bed/2(0),"1,758",14,"$535,000.00",10/25/22
,,"$549,900.00",26391 BONITA FAIRWAYS BLVD,BONITA SPRINGS,3 Bed/2(1),"2,002",89,"$535,000.00",11/23/22
,,"$560,000.00",28470 CAPTIVA SHELL LOOP,BONITA SPRINGS,3 Bed/2(0),"1,614",68,"$535,000.00",09/15/22
,,"$539,000.00",512 NW 1ST ST,CAPE CORAL,3+Den/2(0),"1,831",14,"$535,000.00",11/18/22
,,"$550,000.00",1401 SW 3RD AVE,CAPE CORAL,4 Bed/2(0),"2,000",8,"$535,000.00",10/28/22
,,"$599,000.00",4107 NW 26TH ST,CAPE CORAL,3 Bed/2(0),"1,574",30,"$535,000.00",12/02/22
,,"$550,000.00",304 KAMAL PKY,CAPE CORAL,3 Bed/2(0),"1,498",6,"$535,000.00",08/12/22
,,"$549,000.00",21524 BRIXHAM RUN LOOP,ESTERO,4 Bed/2(0),"1,778",40,"$535,000.00",10/25/22
,,"$569,000.00",9771 SILVERCREEK CT,ESTERO,5 Bed/4(1),"3,119",13,"$535,000.00",09/01/22
,,"$559,900.00",11311 TIVERTON TRCE,FORT MYERS,2+Den/2(0),"1,685",35,"$535,000.00",12/22/22
,,"$559,900.00",3122 BIRCHIN LN,FORT MYERS,4 Bed/2(0),"2,032",9,"$535,000.00",10/04/22
,,"$599,900.00",214 LANYARD PL,LEHIGH ACRES,3+Den/3(0),"2,000",83,"$535,000.00",12/21/22
,,"$535,000.00",200 FOX DEN CIR,NAPLES,3 Bed/2(0),"1,460",--,"$535,000.00",02/01/22
,,"$555,000.00",7511 NOVARA CT,NAPLES,2+Den/2(0),"1,540",37,"$535,000.00",12/15/22
,,"$574,000.00",4565 EVERGLADES BLVD N,NAPLES,3+Den/2(0),"1,952",63,"$535,000.00",11/21/22
,,"$549,000.00",136 BORDEAUX CIR,NAPLES,3 Bed/2(0),"1,628",14,"$535,000.00",10/19/22
,,"$600,000.00",8019 PREAKNESS CT,NAPLES,3 Bed/2(0),"1,670",62,"$535,000.00",11/28/22
,,"$529,900.00",2810 8TH ST NW,NAPLES,3 Bed/2(0),"1,630",60,"$535,000.00",10/04/22
,,"$550,000.00",610 PALM AVE,PUNTA GORDA,2 Bed/2(0),"1,240",5,"$535,000.00",10/24/22
,,"$549,000.00",25212 ALCAZAR DR,PUNTA GORDA,3 Bed/2(0),"1,780",0,"$535,000.00",07/20/22
,,"$535,500.00",11440 CANOPY LOOP,FORT MYERS,3 Bed/3(3),"2,434",--,"$535,500.00",05/31/22
,,"$535,000.00",2891 CUSSELL DR,ST. JAMES CITY,2 Bed/2(0),"1,000",40,"$536,000.00",09/22/22
,,"$574,900.00",14625 AERIES WAY DR,FORT MYERS,4 Bed/2(0),"2,534",89,"$536,050.00",12/21/22
,,"$536,500.00",2814 SW 44TH TER,CAPE CORAL,3 Bed/2(0),"1,701",4,"$536,500.00",08/24/22
,,"$575,000.00",2162 E. CROWN POINTE BLVD,NAPLES,3 Bed/2(0),"1,707",4,"$538,000.00",07/26/22
,,"$549,000.00",15051 BLUE MARLIN TER,BONITA SPRINGS,3 Bed/3(0),"1,868",33,"$539,000.00",10/04/22
,,"$539,000.00",149 SE 23RD TER,CAPE CORAL,3 Bed/2(0),"1,660",3,"$539,000.00",07/25/22
,,"$545,000.00",10804 GLENHURST ST N,FORT MYERS,3 Bed/2(0),"1,433",43,"$539,000.00",11/18/22
,,"$549,000.00",2912 NW 21ST PL,CAPE CORAL,3+Den/2(0),"1,736",63,"$539,900.00",09/15/22
,,"$550,000.00",1525 SE 8TH PL,CAPE CORAL,3 Bed/2(1),"2,188",40,"$540,000.00",12/02/22
,,"$549,000.00",13518 FANO CT,ESTERO,3 Bed/2(1),"2,148",20,"$540,000.00",11/18/22
,,"$550,000.00",19652 VILLA ROSA LOOP,ESTERO,2+Den/2(0),"1,530",14,"$540,000.00",09/09/22
,,"$544,600.00",20136 KINGMONT DR,ESTERO,3+Den/2(0),"2,056",33,"$540,000.00",11/03/22
,,"$540,000.00",19304 PINE RUN LN,FORT MYERS,3 Bed/2(0),"2,225",0,"$540,000.00",09/27/22
,,"$543,000.00",10534 MIGLIERA WAY,FORT MYERS,2+Den/2(0),"1,907",8,"$540,000.00",11/30/22
,,"$540,000.00",8450 LANGSHIRE WAY,FORT MYERS,2+Den/2(0),"1,478",1,"$540,000.00",10/20/22
,,"$557,900.00",19004 PINE RUN LN,FORT MYERS,4 Bed/2(0),"1,863",64,"$540,000.00",12/21/22
,,"$569,000.00",1353 SUNBURY DR,FORT MYERS,3 Bed/2(0),"1,903",20,"$540,000.00",09/08/22
,,"$549,000.00",8330 SUMNER AVE,FORT MYERS,3+Den/2(0),"2,495",25,"$540,000.00",08/29/22
,,"$550,000.00",11277 POND CYPRESS ST,FORT MYERS,5 Bed/3(0),"2,750",12,"$540,000.00",08/12/22
,,"$549,900.00",297 BAY MEADOWS DR,NAPLES,3 Bed/2(0),"1,625",30,"$540,000.00",11/10/22
,,"$549,900.00",2960 8TH AVE SE,NAPLES,3 Bed/2(0),"1,646",12,"$540,000.00",09/27/22
,,"$565,000.00",7920 LEICESTER DR,NAPLES,3 Bed/2(0),"2,040",14,"$540,000.00",09/09/22
,,"$625,000.00",3172 43RD ST SW,NAPLES,3 Bed/2(0),"1,560",27,"$540,000.00",08/19/22
,,"$489,950.00",275 BRIG CIR W,PLACIDA,3 Bed/2(0),"1,896",2,"$540,000.00",10/17/22
,,"$549,000.00",16500 HONEYBEE TRL,PUNTA GORDA,3 Bed/2(0),"2,041",15,"$540,000.00",12/02/22
,,"$575,000.00",4025 BIG PASS LN,PUNTA GORDA,3 Bed/2(0),"1,758",23,"$540,000.00",09/22/22
,,"$540,597.00",18267 RIDGELINE DR,ESTERO,3+Den/3(0),"2,032",--,"$540,597.00",10/14/22
,,"$525,000.00",11526 FOREST MERE DR,BONITA SPRINGS,3 Bed/2(0),"1,795",12,"$541,000.00",10/31/22
,,"$557,189.00",4881 GAMBERO WAY,AVE MARIA,3 Bed/2(1),"2,028",12,"$542,189.00",10/31/22
,,"$549,900.00",1028 NW 33RD PL,CAPE CORAL,3 Bed/2(0),"1,959",3,"$542,500.00",10/21/22
,,"$549,900.00",2641 CASIBARI CT,CAPE CORAL,2+Den/2(1),"2,099",4,"$542,500.00",08/29/22
,,"$540,000.00",200 LADY PALM DR,NAPLES,3 Bed/2(0),"1,529",1,"$543,000.00",12/06/22
,,"$549,900.00",2840 MIZZEN WAY,NAPLES,3 Bed/2(0),"1,493",21,"$543,000.00",08/22/22
,,"$499,000.00",7481 BARRANCAS AVE,BOKEELIA,2 Bed/2(0),"1,812",10,"$544,000.00",09/02/22
,,"$575,000.00",16350 BONITA LANDING CIR,BONITA SPRINGS,3 Bed/3(0),"1,852",36,"$545,000.00",11/10/22
,,"$555,000.00",28560 HAMMERHEAD LN,BONITA SPRINGS,3 Bed/2(0),"1,429",9,"$545,000.00",09/26/22
,,"$620,000.00",160 KAMAL PKWY,CAPE CORAL,3 Bed/2(0),"2,012",23,"$545,000.00",10/31/22
,,"$560,000.00",1827 SW 6TH AVE,CAPE CORAL,3 Bed/2(0),"2,090",28,"$545,000.00",09/15/22
,,"$550,000.00",11512 CHAPLIS LN,ESTERO,3 Bed/2(0),"1,550",0,"$545,000.00",10/06/22
,,"$545,000.00",19944 BEVERLY PARK RD,ESTERO,3 Bed/2(0),"1,677",31,"$545,000.00",10/07/22
,,"$545,000.00",12764 ASTON OAKS DR,FORT MYERS,4 Bed/3(0),"2,418",5,"$545,000.00",11/03/22
,,"$560,000.00",9130 BRAMLEY TER,FORT MYERS,3+Den/2(0),"1,566",7,"$545,000.00",10/07/22
,,"$535,000.00",12687 FAIRINGTON WAY,FORT MYERS,3+Den/2(1),"2,223",2,"$545,000.00",08/09/22
,,"$545,000.00",2433 FALLGLO ST,NAPLES,3+Den/3(0),"2,444",--,"$545,000.00",05/13/22
,,"$560,000.00",2161 FAIRMONT LN,NAPLES,4+Den/2(1),"2,629",62,"$545,000.00",11/17/22
,,"$545,000.00",3465 62ND AVE NE,NAPLES,3+Den/2(0),"1,745",55,"$545,000.00",11/17/22
,,"$525,000.00",8812 MADRID CIR,NAPLES,3 Bed/2(1),"1,810",11,"$545,000.00",10/07/22
,,"$589,000.00",641 22ND AVE NW,NAPLES,3 Bed/4(1),"1,964",39,"$545,000.00",09/02/22
,,"$545,000.00",1700 KNIGHTS CT,NAPLES,3 Bed/2(1),"1,900",--,"$545,000.00",07/06/22
,,"$699,000.00",2485 SAPODILLA LN,ST. JAMES CITY,3 Bed/1(1),"1,040",51,"$545,000.00",11/28/22
,,"$549,900.00",8312 LANGSHIRE WAY,FORT MYERS,2+Den/2(0),"1,597",29,"$547,500.00",11/16/22
,,"$547,900.00",16780 SEASONS COAST DR,BONITA SPRINGS,2+Den/2(0),"1,544",1,"$547,900.00",12/09/22
,,"$548,500.00",124 NW 15TH ST,CAPE CORAL,3 Bed/3(0),"2,321",32,"$548,500.00",08/31/22
,,"$549,000.00",2310 SW 18TH ST,CAPE CORAL,4 Bed/2(0),"2,027",66,"$549,000.00",12/17/22
,,"$549,500.00",17492 VELLUM CIR,PUNTA GORDA,3 Bed/2(0),"1,958",19,"$549,000.00",08/23/22
,,"$574,900.00",6070 PAINTED LEAF LN,NAPLES,3 Bed/2(0),"1,604",15,"$549,950.00",12/23/22
,,"$550,000.00",4028 E HAMPTON CIR,ALVA,3+Den/3(0),"2,202",3,"$550,000.00",09/15/22
,,"$560,000.00",4794 FRATTINA ST,AVE MARIA,3 Bed/2(1),"2,028",14,"$550,000.00",11/14/22
,,"$575,000.00",5170 AVE MARIA BLVD,AVE MARIA,4 Bed/3(0),"2,302",46,"$550,000.00",09/19/22
,,"$575,000.00",25885 PEBBLECREEK DR,BONITA SPRINGS,3 Bed/2(0),"2,054",14,"$550,000.00",10/14/22
,,"$549,900.00",10150 CAROLINA ST,BONITA SPRINGS,3 Bed/2(0),"1,424",0,"$550,000.00",07/29/22
,,"$550,000.00",10150 CAROLINA ST,BONITA SPRINGS,3 Bed/2(0),"1,424",--,"$550,000.00",07/29/22
,,"$550,000.00",12662 BUTTONBUSH PL,BONITA SPRINGS,3 Bed/2(0),"1,863",8,"$550,000.00",08/19/22
,,"$599,000.00",4917 SW 11TH PL,CAPE CORAL,3 Bed/2(0),"1,920",95,"$550,000.00",12/30/22
,,"$549,000.00",1916 SE 8TH PL,CAPE CORAL,3+Den/2(0),"1,885",8,"$550,000.00",11/18/22
,,"$550,000.00",430 SW 31ST PL,CAPE CORAL,4 Bed/3(0),"1,870",51,"$550,000.00",11/09/22
,,"$598,000.00",2032 NE 34TH LN,CAPE CORAL,4+Den/3(0),"2,400",3,"$550,000.00",10/14/22
,,"$550,000.00",1034 SE 42ND LN,CAPE CORAL,4 Bed/4(0),"2,280",2,"$550,000.00",09/01/22
,,"$550,000.00",434 SW 31ST PL,CAPE CORAL,4 Bed/3(0),"1,870",8,"$550,000.00",09/08/22
,,"$565,000.00",117 NW 8TH TER,CAPE CORAL,4 Bed/2(0),"1,718",93,"$550,000.00",11/15/22
,,"$574,900.00",1913 NW 9TH TER,CAPE CORAL,3 Bed/3(0),"2,205",27,"$550,000.00",09/12/22
,,"$599,000.00",4101 NW 29TH TER,CAPE CORAL,3 Bed/2(0),"1,700",21,"$550,000.00",08/12/22
,,"$579,000.00",9104 EVELYN RD,ENGLEWOOD,3 Bed/2(1),"1,955",7,"$550,000.00",09/16/22
,,"$575,000.00",9238 COACHHOUSE LN,ESTERO,3 Bed/2(0),"2,147",19,"$550,000.00",10/12/22
,,"$568,200.00",21679 WINDHAM RUN,ESTERO,3 Bed/2(1),"2,276",5,"$550,000.00",08/26/22
,,"$550,000.00",17532 BOAT CLUB DR,FORT MYERS,3 Bed/2(0),"1,957",19,"$550,000.00",12/07/22
,,"$624,999.00",6720 ABBOTT ST,FORT MYERS,4 Bed/3(0),"2,124",70,"$550,000.00",12/20/22
,,"$562,000.00",9392 RIVER OTTER DR,FORT MYERS,4 Bed/3(0),"2,032",44,"$550,000.00",11/21/22
,,"$569,900.00",14477 MINDELLO DR,FORT MYERS,3+Den/3(0),"2,445",10,"$550,000.00",09/20/22
,,"$599,900.00",17411 STERLING LAKE DR,FORT MYERS,4 Bed/2(0),"2,210",7,"$550,000.00",09/21/22
,,"$550,000.00",11159 LAUGHTON CIR,FORT MYERS,3 Bed/2(0),"1,934",14,"$550,000.00",08/31/22
,,"$595,000.00",15810 LAKE CANDLEWOOD DR,FORT MYERS,2 Bed/2(0),"1,825",5,"$550,000.00",09/12/22
,,"$599,000.00",13401 BIRD RD,FORT MYERS,2 Bed/3(0),"2,006",105,"$550,000.00",12/06/22
,,"$597,677.00",8806 PIGEON KEY DR,FORT MYERS,3+Den/2(0),"1,812",22,"$550,000.00",08/30/22
,,"$550,000.00",12868 STONE TOWER LOOP,FORT MYERS,4+Den/2(1),"2,795",--,"$550,000.00",06/24/22
,,"$899,900.00",103 TROPICAL SHORE WAY,FORT MYERS BEACH,3 Bed/2(0),945,100,"$550,000.00",12/01/22
,,"$599,900.00",2872 SECRETARIAT DR,LABELLE,3 Bed/2(0),"1,317",50,"$550,000.00",11/23/22
,,"$559,000.00",1111 19TH ST SW,NAPLES,4 Bed/2(0),"2,061",9,"$550,000.00",12/30/22
,,"$550,000.00",1680 39TH ST SW,NAPLES,3 Bed/3(0),"1,711",1,"$550,000.00",11/30/22
,,"$599,000.00",3565 BALBOA CIR W,NAPLES,4 Bed/2(0),"1,840",48,"$550,000.00",12/28/22
,,"$595,000.00",752 SAINT ANDREWS BLVD,NAPLES,3 Bed/2(0),"1,904",18,"$550,000.00",10/07/22
,,"$570,000.00",3785 37TH AVE NE,NAPLES,5 Bed/3(0),"2,040",21,"$550,000.00",10/05/22
,,"$599,000.00",288 MENTOR DR,NAPLES,4 Bed/2(0),"2,067",7,"$550,000.00",08/26/22
,,"$579,010.00",42243 EDGEWATER DR,PUNTA GORDA,3+Den/2(0),"2,056",65,"$550,000.00",12/22/22
,,"$550,000.00",17501 WINDING WOOD LN,PUNTA GORDA,3+Den/3(0),"2,419",25,"$550,000.00",10/07/22
,,"$599,900.00",3565 RITA LN,ST. JAMES CITY,3 Bed/2(0),"1,229",5,"$550,000.00",11/23/22
,,"$580,000.00",10301 TEMPLETON LN,FORT MYERS,3 Bed/2(0),"1,861",7,"$551,000.00",09/20/22
,,"$551,051.00",6523 HOLIMAN WAY,AVE MARIA,3+Den/3(0),"2,099",--,"$551,051.00",01/25/22
,,"$551,111.00",16119 COCO HAMMOCK WAY,FORT MYERS,4 Bed/3(0),"2,770",3,"$551,111.00",11/14/22
,,"$551,341.00",5926 BERWICK LN,AVE MARIA,2+Den/2(1),"1,850",--,"$551,341.00",05/31/22
,,"$553,236.00",300 NW 22ND CT,CAPE CORAL,3+Den/2(0),"2,036",--,"$553,236.00",09/15/22
,,"$554,000.00",9755 SEGUIN WAY,FORT MYERS,3 Bed/2(0),"1,702",1,"$554,000.00",09/27/22
,,"$555,000.00",128 SW 29TH ST,CAPE CORAL,3 Bed/2(0),"1,729",--,"$555,000.00",05/26/22
,,"$575,000.00",226 SW 24TH AVE,CAPE CORAL,3+Den/3(0),"1,910",4,"$555,000.00",08/12/22
,,"$569,000.00",1721 SW 51ST TER,CAPE CORAL,3 Bed/2(0),"1,540",27,"$555,000.00",09/15/22
,,"$575,000.00",21258 WAYMOUTH RUN,ESTERO,3 Bed/2(1),"2,042",5,"$555,000.00",08/30/22
,,"$589,000.00",11042 LAKELAND CIR,FORT MYERS,4 Bed/2(1),"2,631",61,"$555,000.00",12/09/22
,,"$565,000.00",10499 SEVERINO LN,FORT MYERS,2+Den/2(0),"1,907",7,"$555,000.00",09/06/22
,,"$599,999.00",662 LAMBTON LN,NAPLES,3 Bed/2(0),"1,512",11,"$555,000.00",11/21/22
,,"$635,000.00",4540 PINE RIDGE RD,NAPLES,3 Bed/2(0),"1,816",10,"$555,000.00",09/27/22
,,"$599,000.00",3790 35TH AVE NE,NAPLES,3 Bed/2(0),"1,600",52,"$555,000.00",11/07/22
,,"$560,000.00",43241 WHITETAIL PATH,PUNTA GORDA,3+Den/3(0),"2,448",27,"$555,000.00",11/01/22
,,"$555,655.00",2162 YELLOWFIN CIR,NAPLES,2+Den/2(0),"1,655",23,"$555,655.00",11/22/22
,,"$567,105.00",42371 EDGEWATER DR,PUNTA GORDA,2+Den/2(0),"2,019",7,"$556,000.00",08/04/22
,,"$579,900.00",3948 COCONUT DR,ST. JAMES CITY,2 Bed/2(0),864,26,"$556,250.00",09/19/22
,,"$556,770.00",4633 CENTAURUS CIR,NAPLES,3 Bed/2(0),"1,859",--,"$556,770.00",11/15/22
,,"$557,000.00",1618 DOUBLE EAGLE TRL,NAPLES,3+Den/3(0),"2,444",--,"$557,000.00",08/11/22
,,"$599,000.00",13078 MOODY RIVER PKY,NORTH FORT MYERS,3+Den/2(0),"1,981",44,"$557,255.00",12/29/22
,,"$558,500.00",28028 CAPTIVA SHELL LOOP,BONITA SPRINGS,3 Bed/2(0),"2,032",--,"$558,500.00",07/29/22
,,"$559,000.00",902 NW 8TH TER,CAPE CORAL,3+Den/2(0),"1,736",12,"$559,000.00",08/05/22
,,"$610,000.00",139 VISTA LN,NAPLES,2+Den/2(0),"1,774",60,"$559,000.00",12/22/22
,,"$559,295.00",28028 SANIBEL SANDS ST,BONITA SPRINGS,3 Bed/2(0),"1,816",--,"$559,295.00",11/29/22
,,"$559,295.00",28028 SANIBEL SANDS ST,BONITA SPRINGS,3 Bed/2(0),"1,816",52,"$559,295.00",11/29/22
,,"$559,348.00",1214 NW 39TH AVE,CAPE CORAL,3+Den/3(0),"2,127",--,"$559,348.00",09/27/22
,,"$549,900.00",11933 SILVER COBBLESTONE WAY,FORT MYERS,4 Bed/3(0),"2,032",1,"$559,900.00",09/12/22
,,"$559,900.00",3274 BIRCHIN LN,FORT MYERS,4 Bed/2(0),"1,828",34,"$559,900.00",11/18/22
,,"$559,900.00",433 CASTLE RD,NAPLES,3 Bed/2(0),"1,360",13,"$559,900.00",10/26/22
,,"$559,900.00",4215 RANDALL BLVD,NAPLES,3+Den/2(0),"1,838",76,"$559,900.00",12/20/22
,,"$560,000.00",11517 FLINT LN,BOKEELIA,3 Bed/2(0),"1,502",4,"$560,000.00",12/20/22
